SMILES,Binary Activity
[H]C12CCC(C)(C(C1)OC(C)=O)C2(C)C,0
CC(C)C1=CC(=CC=C1)C(C)CC=O,0
CC(C)OC(=O)C1=CC2=C(C=C1)C(=CN2C)C1CCCC1,0
CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CCC1CC(CC(=O)OC(C)(C)C)OC(C)(C)O1)C1=CC=C(F)C=C1)C1=CC=CC=C1,0
CCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCCCCCCC,0
OCC(CO)(CO)COCC(CO)(CO)CO,0
C1COC2=CSC=C2O1,0
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,0
CCCCCC1C(CCC1=O)C(=O)OC,0
O=C1NS(=O)(=O)C2=C1C=CC=C2,0
CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=CC=C(C=C1S(O)(=O)=O)S(O)(=O)=O,0
CCCCCC1CCC(CC1)C1CCC(CC1)C=C,0
CC1=CC=C(C=C1)C1CCC(CC1)C1CCC(CCC=C)CC1,0
CC(O)=NC1=CC(NC2=NC(NC3=CC(N=C(C)O)=C(C=C3)N=NC3=CC=CC(=C3)S(O)(=O)=O)=NC(=N2)N2CCOCC2)=CC=C1N=NC1=CC=CC(=C1)S(O)(=O)=O,0
CCCCCCC(O)CC=CCCCCCCCC(O)=O,0
CCCCC(CC)C(=O)OOC(C)(C)CCC(C)(C)OOC(=O)C(CC)CCCC,0
NC1=C(SSC2=C(N)N(N=C2C#N)C2=C(Cl)C=C(C=C2Cl)C(F)(F)F)C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N,0
O=C(C=CC1=CC2=C(OCO2)C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1,0
C=CCOC(=O)C1=C(C=CC=C1)C(=O)OCC=C,0
NCC(=O)NC(CCC(N)=O)C(O)=O,0
C=CC(=O)OCCCCOC(=O)OC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,0
CC1C(C)(C)C2=C(C3=NC=NC=C3CC2)C1(C)C,0
SCCSCC(CS)SCCS,0
COC=C(C(=O)OC)C1=CC=CC=C1OC1=CC(Cl)=NC=N1,0
CC[N+](C)(C)CCOC(=O)C(C)=C,0
COC1=NC2=NC(N)=NN2C(OC)=C1,0
CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC,0
ClC1=CC(Cl)=C(C=C1)C(=O)OOC(=O)C1=C(Cl)C=C(Cl)C=C1,0
OS(=O)(=O)C1=C(C=CC2=C(C=C(NC3=NC(NC4=CC=CC=C4)=NC(NC4=CC=CC=C4)=N3)C=C2)S(O)(=O)=O)C=CC(NC2=NC(NC3=CC=CC=C3)=NC(NC3=CC=CC=C3)=N2)=C1,0
COC(=O)C(=CC1=C2OC(F)(F)OC2=CC=C1)C#N,0
CCCCC(CC)COC(=O)CC#N,0
CCCCCCC(C)OC(=O)C(=C)C#N,0
ON(CCS(O)(=O)=O)CCS(O)(=O)=O,0
CN1C(=O)N(C(=O)C=C1C(F)(F)F)C1=CC(C(=O)OC(C)(C)C(=O)OCC=C)=C(Cl)C=C1,0
CC(C)[Si](OC(=O)C(C)=C)(C(C)C)C(C)C,0
CCCCCCCCCCCCCCC(C)C1=CC(C)=CC(C)=C1O,0
O=C(NC1=CC=CC=C1SSC1=C(NC(=O)C2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1,0
COC1=CC=CC=C1NC(=O)C1=CC2=C(C=CC=C2)C=C1O,0
CC1=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=C(Cl)C=C1,0
CCO[Si](C)(CCCCl)OCC,0
COC1=CC=CC=C1NC(=O)C(N=NC1=C(C=C(Cl)C=C1)[N+]([O-])=O)C(C)=O,0
COC1N=NC(=O)N1C,0
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,0
ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,0
CC1=CC=C(C=C1C)C1OCC2OC(OC(C(O)CO)C2O1)C1=CC=C(C)C(C)=C1,0
CC1=CC(C)=C(S)C=C1,0
C=CC(=O)OCCN=C=O,0
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0
O=C1C2=CC=CC(SC3=CC=CC=C3)=C2C(=O)C2=C1C=CC=C2SC1=CC=CC=C1,0
CCC(OC(=O)C=CC)C(C)C,0
CCCCC(=O)N(CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NNN=N1)C(C(C)C)C(=O)OCC1=CC=CC=C1,0
COC1=NC(=NC(OC)=N1)C1C(=O)NC2=C1C=CC=C2F,0
FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F,0
CN(CCO)C1=NC(NC2=CC=C(C=CC3=C(C=C(NC4=NC(=NC(NC5=CC=CC=C5)=N4)N(C)CCO)C=C3)S(O)(=O)=O)C(=C2)S(O)(=O)=O)=NC(NC2=CC=CC=C2)=N1,0
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO,0
CC(C)CC(=O)OCCC1=CC=CC=C1,0
CC(C)C1CCC(C)CC1=O,0
COC1=CC(=C(O)C(=C1)C(C)(C)C)C1=C(O)C(=CC(OC)=C1)C(C)(C)C,0
CCCCC(CC)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(CC)CCCC,0
CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,0
CC(CCCC(C)C=O)CCC=C(C)C,0
CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,0
CCCCC1=C(C(=O)C2=CC=C(O)C=C2)C2=C(O1)C=CC(=C2)[N+]([O-])=O,0
CCCCCCC(=O)OCC=C,0
C=CCOC(=O)OCCOCCOC(=O)OCC=C,0
NC(CCC(O)=O)C(O)=O,0
CCCCCCCCCCCCCCCC(=O)OC(C)C,0
CCCCCCCCC=CCCCCCCCCO,0
CCCCOCCOCCOCOCCOCCOCCCC,0
CC1=CC(N=NC2=CC=CC=C2[N+]([O-])=O)=C(O)C=C1,0
COC(=O)CC1CCCCC1,0
OC1CCC2=C(C1)C1=CC=CC=C1N2,0
CCCCC(CC)COC(=O)CC(CC(=O)OCC(CC)CCCC)(OC(C)=O)C(=O)OCC(CC)CCCC,0
CCN1C=C[N+](C)=C1,0
CCOP(OC1=C(C=C(C=C1C)C(C)(C)C)C(C)(C)C)OC1=C(C=C(C=C1C)C(C)(C)C)C(C)(C)C,0
COC(=O)C1=NC(Cl)=C(Cl)N=C1N,0
OC(=O)C1CCCN1,0
COC(=O)CCCCCCCCCCCCCCCCC(=O)OC,0
CCCCCCOC1=CC(O)=C(C=C1)C1=NC(=NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1,0
CCOC(=O)C1=C(OCC)C=C(CC(=O)NC(CC(C)C)C2=C(C=CC=C2)N2CCCCC2)C=C1,0
CCCCC(CC)COC(=O)OCC(CC)CCCC,0
OCS(O)=O,0
CC(=O)C=CC1=C(C)CCCC1(C)C,0
CCCCCC(CCC)COC(=O)C=C,0
CCCCCCOC1CCC(C)(C)O1,0
NC1=CC=C(C=C1)C(O)=O,0
C=CCOC(=O)OCC=C,0
O=C1C2C(=O)C3=C(C=CC=C3)N=C2C(=O)C2C(=O)C3=C(C=CC=C3)N=C12,0
FC(F)(F)C(Br)=C,0
COC(=O)C(=O)C1=CC=CC=C1,0
OC1=C(C(O)=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,0
ClCC(=O)N(C1=CC=CC=C1)C1=C(Cl)C=CC=C1Cl,0
CN1COCN=C1N[N+]([O-])=O,0
CC1=CCC(CC#N)C1(C)C,0
[O-]S(=O)(=O)CCC[N+]1=CC=CC=C1,0
CC1=NN(C(=O)C1N=NC1=C(C=C(C)C(Cl)=C1)S(O)(=O)=O)C1=CC=CC(=C1)S(O)(=O)=O,0
CC(C)(C)C1CCC(CC1)OC(=O)OOC(=O)OC1CCC(CC1)C(C)(C)C,0
CC1=CC(=CC(C)=C1O)C1C(=O)OC2=C1C=C(C=C2C(C)(C)C)C(C)(C)C,0
NC1=CC(Cl)=NC(N)=N1,0
OCCS(O)(=O)=O,0
CC(C)(C)CC(C)(C)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)CC(C)(C)C)C=C1,0
NC1=CC(N)=C(C=C1)N=NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(C=C1)N=NC1=C(N)C2=C(C=C1S(O)(=O)=O)C=C(C(N=NC1=CC=CC=C1)=C2O)S(O)(=O)=O,0
CC1=NN(C(=O)C1N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC1C(C)=NN(C1=O)C1=CC=C(C)C=C1)C1=CC=C(C)C=C1,0
FC1(F)OC2=CC=CC=C2O1,0
CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,0
OC(=O)C1=C(C=CC=C1)C1=C2C=C(Br)C(=O)C(Br)=C2OC2=C(Br)C(O)=C(Br)C=C12,0
COC1=CC=C(Cl)C=C1NC(=O)C(N=NC1=CC=C(C=C1OC)[N+]([O-])=O)C(C)=O,0
CC(C)CCCC(C)CCCC(C)(O)C#C,0
[H]C12N\C(=N/C3=N/C(=N\C4([H])N\C(=N/C5=N/C(=N\1)/C1=C5C=CC(Cl)=C1)C1=C4C=C(Cl)C=C1)/C1=CC(Cl)=CC=C31)C1=C2C=CC(Cl)=C1,0
NC1=C[N+](=NO1)N1CCOCC1,0
CC1OC(C(OC(C)=O)C1OC(C)=O)N1C=C(F)C(N)=NC1=O,0
CCOC(=O)C1=C(C)N=C(S1)C1=CC(C=O)=C(OCC(C)C)C=C1,0
CC1=CC(C)=C(C(=O)P(=O)(C(=O)C2=C(C)C=C(C)C=C2C)C2=CC=CC=C2)C(C)=C1,0
O=C1C2=CC=CC=C2C2=CC=C3SC4=CC=CC=C4C4=CC=C1C2=C34,0
OCCNC1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(NC5=CC=CC(=C5)S(O)(=O)=O)=NC(NCCO)=N4)C=C3S(O)(=O)=O)C(=C2)S(O)(=O)=O)=NC(NC2=CC=CC(=C2)S(O)(=O)=O)=N1,0
CCOC(=O)C1=NOC(C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
CC(C)CC1=CC(C)=C(CCC=O)C=C1,0
CCOP(OCC)C1=CC=CC=C1,0
CCCCCCCCCCCCCCCC[Si](OC)(OC)OC,0
OC1=C(I)C2=C(C=C1I)C1(OC(=O)C3=CC=CC=C13)C1=C(O2)C(I)=C(O)C(I)=C1,0
CC(C)(CO)C(O)C(=O)NCCCO,0
CC(C)(C)OC(=O)C1CC(=O)CN1C(=O)OC(C)(C)C,0
CCCCCCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,0
CC1=C(C=C(C=C1)S(C)(=O)=O)[N+]([O-])=O,0
CC(=O)CC(=O)OC(C)(C)C,0
CCCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCCC,0
CC(=O)N1CCOCC1,0
CC1=C(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)=C(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)=C1CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0
OB(O)C1=CC2=C(C=C1)C=C(O)C=C2,0
CCCCNC1=CC=C(NCCCC)C2=C1C(=O)C1=C(C=CC=C1)C2=O,0
NC1=CC=C2C(=O)NC(=O)C3=C2C1=CC=C3,0
CCCCCCCCC(C)CCCCCCCCC=C,0
[H]C12OC(CO)C([H])(OC3([H])OC(CO)C([H])(OC4([H])OC(CO)C([H])(OC5([H])OC(CO)C([H])(OC6([H])OC(CO)C([H])(OC7([H])OC(CO)C([H])(OC8([H])OC(CO)C([H])(OC9([H])OC(CO)C([H])(O1)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O,0
CN(C)C(=O)NC1=CC=C(C)C(NC(=O)N(C)C)=C1,0
CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC,0
CCOC1=C(NC(=O)C2=CC=CC=C2)C=C2OC3C(=NC(C)=O)C4=NC5=CC(OCC)=C(NC(=O)C6=CC=CC=C6)C=C5OC4C(=NC(C)=O)C3=NC2=C1,0
OC1=CC2=CC=CC=C2N=C1C1C(=O)C2=C(C=CC=C2)C1=O,0
CO[Si](C)(OC)C1CCCCC1,0
OCCNC1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(NC5=CC=CC=C5)=NC(NCCO)=N4)C=C3S(O)(=O)=O)C(=C2)S(O)(=O)=O)=NC(NC2=CC=CC=C2)=N1,0
FC(F)(C=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,0
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0
NC(=O)C1=C(F)C=CC=C1F,0
CC(C)(C)C1=CC=C(CCC=O)C=C1,0
CO[Si](C)(C)CCl,0
CO[Si](C)(CCCCl)OC,0
CC1(C)C2CC1C(=C)CC2,0
CO[Si](C)(CC(C)C)OC,0
CCCCCCCCC(CCCCCC)C(=O)OCC(OC(=O)C(CCCCCC)CCCCCCCC)C1OC(=O)C(OC(=O)C(CCCCCC)CCCCCCCC)=C1OC(=O)C(CCCCCC)CCCCCCCC,0
CO[Si](CC(C)C)(OC)OC,0
CC(CO)(CO)C=O,0
O=C1NCCCN1,0
CC(C#N)N(CC#N)CC#N,0
OCN1C(O)C(O)N(CO)C1=O,0
O=C1OC(=NC2=CC=CC=C12)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C(=O)O1,0
BrCCC1OCCO1,0
CC1OC(OC2C(O)C(O)C(CO)OC2OC2=CC(O)=C(C(=O)CCC3=CC=C(O)C=C3)C(O)=C2)C(O)C(O)C1O,0
FC1=CC=CC(F)=C1C#N,0
O=C1N=C(NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1,0
COCC1=CC=C(O1)C=O,0
CC(=O)OCCOC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCCOC(C)=O)C=C1,0
CC(C)OCCOC(C)=O,0
CCOC(=O)CC(NCCC[Si](OC)(OC)OC)C(=O)OCC,0
CC(=O)OC1=CC=C(Br)C=C1,0
COC(=O)COC1=C(Cl)C(Cl)=CC=C1,0
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,0
CC(C)(O)C(=O)OCC=C,0
CCOC1=C(C=C(C=C1)S(=O)(=O)N1CCN(C)CC1)C(O)=O,0
CC12CCC3C(=CC=C4CC5(CCC34C)OCCO5)C1CCC2C1(C)OCCO1,0
CCCCOC(=O)C1=CC=C(C=C1)C(=O)OCCCC,0
NC(=O)C1=CC=C(Cl)C(N)=C1,0
OC(=O)CC1=C(Cl)C=C(Cl)C=C1,0
CCCCCCCCCC#N,0
CC1CC=C(C)C(=O)C1C,0
COP(=O)(CCC(=O)NCO)OC,0
NCC(O)=O,0
NC1=CC=C(N=NC2=CC=C(NS(=O)(=O)C3=CC=C(C=C3)N=NC3=C(O)C4=C(C=C(C(N=NC5=CC=C(C=C5)[N+]([O-])=O)=C4N)S(O)(=O)=O)C=C3S(O)(=O)=O)C=C2)C(N)=C1,0
CCCCCCCCC(CCCCCC)COC1=CC=CC=C1C(N)=O,0
CC(=O)NC1=CC=C2C=C(C(N=NC3=CC=C(C=C3)S(=O)(=O)CCOS(O)(=O)=O)=C(O)C2=C1)S(O)(=O)=O,0
CCCCCCCCCCCC(=O)OCC(CC)CCCC,0
CC1(C)OC(=O)CC(=O)O1,0
CCCCCCCCCCCCCC(O)=O,0
CC(C)CC(C)C1=C(N)C=CC=C1,0
OC1=C2C=CC(=CC2=CC(=C1)S(O)(=O)=O)S(O)(=O)=O,0
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C=C,0
CCCCCCCCCC=CC=O,0
COC(=O)CN(C(C)C(=O)OC)C1=CC(NC(C)=O)=C(C=C1OC)N=NC1=C(C=C(C=C1Cl)[N+]([O-])=O)C#N,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0
OC1=CC=C(C=C1N=NC1=C(O)C2=CC=CC(O)=C2C=C1)S(O)(=O)=O,0
COC1=C(O)C=C(CCC(=O)C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C=C2O)C=C1,0
ClC1=C(Cl)C(Cl)=C(Cl)C2=C1C(=O)N1C2=NC2=C3C(C=CC=C13)=CC=C2,0
CCCCCCCCCCCCCCCCCCOC(=O)CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0
CCCCOC1=C(F)C(F)=C(C=C1)C1CCC(CCC)CC1,0
COC1=CC=C(OC)C(Cl)=C1,0
O=C1CC(=O)C(C=C1)C1=NC(N=C(N1)C1C=CC(=O)CC1=O)=C1C=CC(=O)CC1=O,0
CC(=O)CC(=O)OCCOC(=O)C(C)=C,0
COC1=CC(=CC=C1NC1=NC(SCCCS(O)(=O)=O)=NC(SCCCS(O)(=O)=O)=N1)N=NC1=CC=C2C=C(C=C(C2=C1)S(O)(=O)=O)S(O)(=O)=O,0
CCCCCCCCCCCC(=O)OC=C,0
CCCCCCCCCCCCOC(=O)C=C,0
CCCCCCCCOC(=O)C(C)=C,0
CC(C)C1=CC=CC(C(C)C)=C1N=C=NC1=C(C=CC=C1C(C)C)C(C)C,0
CCCCCCCCCCCCCCOC(=O)C=C,0
CC(=O)OC1=CC=C(C=C1C1C(=O)OC2=C1C=C(C=C2)C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C,0
CC(=C)C(=O)OC1=CC=CC=C1,0
COC1=CC=C(N=NC2=C(O)C3=CC=C(NC4=NC(=NC(NC5=CC6=C(C=C5)C(O)=C(N=NC5=CC=C(OC)C=C5S(O)(=O)=O)C(=C6)S(O)(=O)=O)=N4)N4CCOCC4)C=C3C=C2S(O)(=O)=O)C(=C1)S(O)(=O)=O,0
COC(OC)C1=CC=C(OC)C=C1,0
COC1=CC(=CC=N1)C(F)(F)F,0
CCCCCCCC(=O)SCCC[Si](OCC)(OCC)OCC,0
CC(=O)C(N=NC1=CC(Cl)=C(C=C1Cl)C1=CC(Cl)=C(C=C1Cl)N=NC(C(C)=O)C(=O)NC1=CC=C(C)C=C1C)C(=O)NC1=CC=C(C)C=C1C,0
CCO[Si](C)(CCl)OCC,0
CC(C)(C)OOC(C)(C)C1=CC(=CC=C1)C(C)(C)OOC(C)(C)C,0
COC1=CC=CC=C1C(=O)NS(=O)(=O)C1=CC=C(C=C1)C(=O)NC1CC1,0
CCCCC(CC)COCOCC(CC)CCCC,0
OC(CN1NCNC1=S)(CC1=C(Cl)C=CC=C1)C1(Cl)CC1,0
CCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,0
OC(=NC1=CC=CC=C1C#N)C1=C(Cl)C(Cl)=NS1,0
CCCC1=NC(C)=C2N1NC(=NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(CC)CC1,0
CCCCCCCCCCCCCC(=O)OCC(CCCCCCCC)CCCCCCCCCC,0
NC(C(O)=O)C1=CC=C(O)C=C1,0
CCCCCCCCOC(=O)CCCCCCC,0
CCC(CO)(CO)COCC(CC)(CO)CO,0
OC(=O)COC1=NN(CC2=CC=CC=C2)C2=C1C=CC=C2,0
COC(=O)C(F)=C,0
C[Si](C)(C)CCl,0
CC1=C(O)C=CC(=C1)C1(CCCCC1)C1=CC(C)=C(O)C=C1,0
CCC(=O)OCC(=O)OC(C)C1CCCC(C)(C)C1,0
CC=CC(=O)C1=C(C)CCCC1(C)C,0
CC=CC(=O)C1=C(C)C=CCC1(C)C,0
CCO[Si](CCCNC(N)=O)(OCC)OCC,0
COCCOCCOCCOCCO,0
CC1=CC(Cl)=CC2=C1C(=O)C(S2)=C1SC2=CC(Cl)=CC(C)=C2C1=O,0
O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,0
OC1=CC=C2C=CC=CC2=C1C=NN=CC1=C(O)C=CC2=CC=CC=C12,0
CCOC1=C(NC(=O)C(=O)NC2=C(CC)C=CC=C2)C=CC=C1,0
ClC1=CC(Cl)=C(Cl)N=C1Cl,0
CC(C)(C)N(CC(=O)C1=CC(CO)=C(O)C=C1)CC1=CC=CC=C1,0
CC1=CC2=C(C=C1)C(=O)NC(=O)O2,0
CC(C)C1=CC2=C(C=C1)C=C(C=C2)C(C)C,0
CCC(C)=CCCC(C)=O,0
CC(CC(=O)NCCCCCC(O)=O)CC(C)(C)C,0
CC1=CC(=C(C=C1)N=NC1=C2C=CC=CC2=CC=C1O)[N+]([O-])=O,0
NC1=C(Cl)C=C(C=C1Cl)C(F)(F)F,0
COC1=C(CC=C(C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C,0
CCCCC(CC)COC(=O)CSCC(=O)OCC(CC)CCCC,0
NCCCCCCCCCCC(O)=O,0
O=CCCN1C(=O)C2=CC=CC=C2C1=O,0
CC(CCC=C(C)C)C=C,0
CCCCCCCCCCCC#N,0
CCC1(C)CC(=O)C(C)C(C)(CC)N1OC(C)C1=CC=CC=C1,0
CCCCC(CC)COC(Cl)=O,0
CC(=C)C(=O)OCC1CCCO1,0
COC(OC)(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,0
CC(=O)CC(=O)NC1=CC=C(NC(=O)CC(C)=O)C=C1,0
CCC1(C)OOC(C)(CC)OOC(C)(CC)OO1,0
CCCCCC1C(CC(=O)OC)CCC1=O,0
CCCCCCCCCCCCCCCCOC(=O)C(C)=C,0
CC(=C)C(=O)OCC1=CC=CC=C1,0
OS(=O)(=O)CC=C,0
CN(CCS(O)(=O)=O)C1=CC=C(C=C(C#N)C(=O)NC2=CC=C(C=C2)C2=NC3=CC=C(C)C(=C3S2)S(O)(=O)=O)C=C1,0
CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC,0
CCCCCCCCC=CCCCCCCCC(=O)OCC(CC)(CO)COC(=O)CCCCCCCC=CCCCCCCCC,0
CC(=O)C(N=NC1=CC=C(C)C=C1[N+]([O-])=O)C(=O)NC1=CC=CC=C1,0
CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)(CO)COC(=O)CCCCCCCC=CCCCCCCCC,0
COC(C)CCO,0
CCCCCCCCCCCCCCCCCCP(=O)(OC)OC,0
OC1=C(C=CC=C1)C(=O)OC1CCCCC1,0
CCC[Si](OCC)(OCC)OCC,0
CC(=O)CCC1=CC=CC=C1,0
CCCCCC1=CCCC1=O,0
CCCCOCOCCCC,0
CCCCCCC(=O)OCC(COC(=O)CCCCCC)(COC(=O)CCCCCC)COC(=O)CCCCCC,0
CCC=CC#N,0
CCC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)CC,0
CC1CC=CCCCCCCCCC(=O)C1,0
CCO[Si](CCCOCC1CO1)(OCC)OCC,0
CCCCCCCCCC[N+](C)(C)[O-],0
OC1=C(N=NC2=CC=C(C=C2S(O)(=O)=O)N=NC2=CC=C(C=C2)S(O)(=O)=O)C(=CC2=C1C=CC(NC(=O)NC1=CC3=C(C=C1)C(O)=C(N=NC1=CC=C(C=C1S(O)(=O)=O)N=NC1=CC=C(C=C1)S(O)(=O)=O)C(=C3)S(O)(=O)=O)=C2)S(O)(=O)=O,0
OC1=C(N=NC2=CC=C(C=C2)N=NC2=CC=C(C=C2)S(O)(=O)=O)C(=CC2=CC(NC(=O)C3=CC=CC=C3)=CC=C12)S(O)(=O)=O,0
N#CNC1=NCCS1,0
C[N+](C)(C)C1=CC=C2C=CC(O)=C(N=NC3=CC=C(N)C=C3)C2=C1,0
CCCCCCCCC=CCCCCCCCC(=O)OCC(CC)CCCC,0
CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,0
CCN(CCCl)C1=CC=C(C=O)C=C1,0
NC(=O)NC(O)=O,0
CC(=O)CC(=O)NC1=CC2=C(NC(=O)N2)C=C1,0
CC1(C)C2CCC3(C2)C11OC1CCC3(C)C,0
OC(=O)C(CC(=O)OCCNC(=O)CCCCCCCCC=C)S(O)(=O)=O,0
CCCCCCCCCCCCCCCCCC(=O)OCC(OC(=O)CCCCCCCCCCCCCCCCC)C1OCC(O)C1OC(=O)CCCCCCCCCCCCCCCCC,0
[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,0
ClC1=NC(=O)N=C(Cl)N1,0
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)CCO,0
CCN(CC)C1=CC=C2C=C(C3=NC4=CC=CC=C4N3)C(=O)OC2=C1,0
CC(C)(C)C1=CC(CN2C(=O)N(CC3=CC(=C(O)C(=C3)C(C)(C)C)C(C)(C)C)C(=O)N(CC3=CC(=C(O)C(=C3)C(C)(C)C)C(C)(C)C)C2=O)=CC(=C1O)C(C)(C)C,0
CC(=C)C(=O)OCCCOC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCCCOC(=O)C(C)=C)C=C1,0
CC(C)(C)OOC(C)(C)C1=CC=C(C=C1)C(C)(C)OOC(C)(C)C,0
COCCOC(=O)C(=C)C#N,0
OC1=C(N=NC2=CC=C(C=C2)S(O)(=O)=O)C2=C(C=C1)C=C(C=C2)S(O)(=O)=O,0
CCOC1=C(NC(=O)C2=CC3=C(C=CC=C3)C(N=NC3=CC=C(C=C3)C(N)=O)=C2O)C=CC=C1,0
COC(=O)C1C(C)=CCCC1(C)C,0
OC1=C(N=NC2=CC=C(C=C2Cl)[N+]([O-])=O)C2=C(C=CC=C2)C=C1,0
CC1=CC(O)=CC=C1N,0
NC1=C(Cl)C=CC(=C1)C(O)=O,0
CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C,0
CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC,0
COC(=O)CCC(C)C1CCC2C3C(CC4CC(CCC4(C)C3CC(=O)C12C)OC(C)=O)OC(C)=O,0
CCCCCCCCCCC1CO1,0
OC1=C(N=NC2=CC3=C(C=C2)C=C(C=C3)S(O)(=O)=O)C(=CC2=C1C=CC(NC(=O)NC1=CC3=C(C=C1)C(O)=C(N=NC1=CC4=C(C=C1)C=C(C=C4)S(O)(=O)=O)C(=C3)S(O)(=O)=O)=C2)S(O)(=O)=O,0
CC(=O)CC(C)(C)NC(=O)C=C,0
C1CC2=C(CN1)C=CS2,0
CCOC(=O)C(C)(C)C1=CC=CC=C1,0
CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC,0
N#CC1=CC=C(C=C1)C1=CC=CC=C1,0
CCC=CCCOCC(C)=C,0
C[N+](CCO)(CCO)CCO,0
FC(F)=C(F)OC(F)(F)C(F)(F)S(F)(=O)=O,0
OC(C(O)=O)S(O)(=O)=O,0
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,0
CCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,0
COC1CCCCCCCCCCC1,0
COC(=O)C1=CC(=CC(=C1)N=NC(C(C)=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1)C(=O)OC,0
CC(C)(C)OOC1(CCCCC1)OOC(C)(C)C,0
