INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES,CASRN,INCHIKEY,INCHI_STRING,IUPAC_NAME
930-02-9,CASRN,DTXSID2061305,"Octadecane, 1-(ethenyloxy)-",CCCCCCCCCCCCCCCCCCOC=C,930-02-9,QJJDJWUCRAPCOL-UHFFFAOYSA-N,"InChI=1S/C20H40O/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-4-2/h4H,2-3,5-20H2,1H3
",1-(Ethenyloxy)octadecane
5124-30-1,CASRN,DTXSID3027588,"1,1-Methylenebis(4-isocyanatocyclohexane)",O=C=NC1CCC(CC2CCC(CC2)N=C=O)CC1,5124-30-1,KORSJDCBLAPZEQ-UHFFFAOYSA-N,"InChI=1S/C15H22N2O2/c18-10-16-14-5-1-12(2-6-14)9-13-3-7-15(8-4-13)17-11-19/h12-15H,1-9H2
","1,1'-Methylenebis(4-isocyanatocyclohexane)"
27603-25-4,CASRN,DTXSID70865385,"1,3,4-Thiadiazole, 2-(methylsulfonyl)-5-(trifluoromethyl)-",CS(=O)(=O)C1=NN=C(S1)C(F)(F)F,27603-25-4,SQLPTSMJAQPVKR-UHFFFAOYSA-N,"InChI=1S/C4H3F3N2O2S2/c1-13(10,11)3-9-8-2(12-3)4(5,6)7/h1H3
","2-(Methanesulfonyl)-5-(trifluoromethyl)-1,3,4-thiadiazole"
127-52-6,CASRN,DTXSID6041763,Chloramine B,[Na+].Cl[N-]S(=O)(=O)C1=CC=CC=C1,127-52-6,KDNCILYKSYKEFJ-UHFFFAOYSA-N,"InChI=1S/C6H5ClNO2S.Na/c7-8-11(9,10)6-4-2-1-3-5-6;/h1-5H;/q-1;+1
",Sodium (benzenesulfonyl)(chloro)azanide
4548-53-2,CASRN,DTXSID2021234,FD&C Red 4,[Na+].[Na+].CC1=CC(C)=C(C=C1N=NC1=CC(=C2C=CC=CC2=C1O)S([O-])(=O)=O)S([O-])(=O)=O,4548-53-2,ONTQJDKFANPPKK-UHFFFAOYSA-L,"InChI=1S/C18H16N2O7S2.2Na/c1-10-7-11(2)16(28(22,23)24)8-14(10)19-20-15-9-17(29(25,26)27)12-5-3-4-6-13(12)18(15)21;;/h3-9,21H,1-2H3,(H,22,23,24)(H,25,26,27);;/q;2*+1/p-2
","Disodium 3-[(2,4-dimethyl-5-sulfonatophenyl)diazenyl]-4-hydroxynaphthalene-1-sulfonate"
165184-98-5,CASRN,DTXSID401020801,(2E)-2-(Phenylmethylidene)octanal,CCCCCC\C(C=O)=C/C1=CC=CC=C1,165184-98-5,GUUHFMWKWLOQMM-NTCAYCPXSA-N,"InChI=1S/C15H20O/c1-2-3-4-6-11-15(13-16)12-14-9-7-5-8-10-14/h5,7-10,12-13H,2-4,6,11H2,1H3/b15-12+
",(2E)-2-Benzylideneoctanal
67124-09-8,CASRN,DTXSID2028303,1-(tert-Dodecylthio)-2-propanol,N/A,67124-09-8,N/A,N/A,N/A
324763-46-4,CASRN,DTXSID601036232,5(S)-[1(S)-Azido-3(S)-[4-methoxy-3-(3-methoxypropoxy)benzyl]-4-methylpentyl]-3(S)-isopropyldihydrofuran-2-one,[H]C(CC1=CC(OCCCOC)=C(OC)C=C1)(CC([H])(N=[N+]=[N-])[C@]1([H])C[C@@]([H])(C(C)C)C(=O)O1)C(C)C,324763-46-4,YTRPFWMXDNQTCX-FKEBYFGASA-N,"InChI=1S/C25H39N3O5/c1-16(2)19(14-21(27-28-26)23-15-20(17(3)4)25(29)33-23)12-18-8-9-22(31-6)24(13-18)32-11-7-10-30-5/h8-9,13,16-17,19-21,23H,7,10-12,14-15H2,1-6H3/t19-,20-,21-,23-/m0/s1
",N/A
132940-73-9,CASRN,DTXSID501035867,"Melaleuca viridiflora, ext.",N/A,132940-73-9,N/A,N/A,N/A
59952-43-1,CASRN,DTXSID401072840,"Propanol, oxybis-, polymer with 1,1′-methylenebis[4-isocyanatobenzene]",N/A,59952-43-1,N/A,N/A,N/A
77-58-7,CASRN,DTXSID6024961,Dibutyltin dilaurate,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,77-58-7,UKLDJPRMSDWDSL-UHFFFAOYSA-L,"InChI=1S/2C12H24O2.2C4H9.Sn/c2*1-2-3-4-5-6-7-8-9-10-11-12(13)14;2*1-3-4-2;/h2*2-11H2,1H3,(H,13,14);2*1,3-4H2,2H3;/q;;;;+2/p-2
",Dibutyl[bis(dodecanoyloxy)]stannane
15520-11-3,CASRN,DTXSID8065907,"Peroxydicarbonic acid, C,C'-bis[4-(1,1-dimethylethyl)cyclohexyl] ester",CC(C)(C)C1CCC(CC1)OC(=O)OOC(=O)OC1CCC(CC1)C(C)(C)C,15520-11-3,NOBYOEQUFMGXBP-UHFFFAOYSA-N,"InChI=1S/C22H38O6/c1-21(2,3)15-7-11-17(12-8-15)25-19(23)27-28-20(24)26-18-13-9-16(10-14-18)22(4,5)6/h15-18H,7-14H2,1-6H3
",1-tert-Butyl-4-{[({[(4-tert-butylcyclohexyl)oxy]carbonyl}peroxy)carbonyl]oxy}cyclohexane
96-17-3,CASRN,DTXSID2021818,2-Methylbutanal,CCC(C)C=O,96-17-3,BYGQBDHUGHBGMD-UHFFFAOYSA-N,"InChI=1/C5H10O/c1-3-5(2)4-6/h4-5H,3H2,1-2H3
",2-Methylbutanal
94349-52-7,CASRN,DTXSID1072973,"4,4'-{[4-(Ethylimino)-3-methyl-2,5-cyclohexadien-1-ylidene]methanediyl}bis(N-ethyl-2-methylaniline) acetate (1:1)",CC(O)=O.CCNC1=CC=C(C=C1C)C(C1=CC(C)=C(NCC)C=C1)=C1C=CC(=NCC)C(C)=C1,94349-52-7,ULVODSYPARVTIB-UHFFFAOYSA-N,"InChI=1S/C28H35N3.C2H4O2/c1-7-29-25-13-10-22(16-19(25)4)28(23-11-14-26(30-8-2)20(5)17-23)24-12-15-27(31-9-3)21(6)18-24;1-2(3)4/h10-18,29-30H,7-9H2,1-6H3;1H3,(H,3,4)
","Acetic acid--4,4'-{[4-(ethylimino)-3-methylcyclohexa-2,5-dien-1-ylidene]methylene}bis(N-ethyl-2-methylaniline) (1/1)"
76114-73-3,CASRN,DTXSID2072835,2-Propynyl butylcarbamate,CCCCNC(=O)OCC#C,76114-73-3,JTDBXHIIVZZXDH-UHFFFAOYSA-N,"InChI=1S/C8H13NO2/c1-3-5-6-9-8(10)11-7-4-2/h2H,3,5-7H2,1H3,(H,9,10)
",Prop-2-yn-1-yl butylcarbamate
22818-40-2,CASRN,DTXSID401014840,D-N-(4-Hydroxyphenyl)glycine,N[C@@H](C(O)=O)C1=CC=C(O)C=C1,22818-40-2,LJCWONGJFPCTTL-SSDOTTSWSA-N,"InChI=1S/C8H9NO3/c9-7(8(11)12)5-1-3-6(10)4-2-5/h1-4,7,10H,9H2,(H,11,12)/t7-/m1/s1
",(2R)-Amino(4-hydroxyphenyl)acetic acid
5294-61-1,CASRN,DTXSID60967408,N-{[(2-Chlorophenyl)imino](hydroxy)methyl}phenylalanine,OC(=O)C(CC1=CC=CC=C1)NC(O)=NC1=CC=CC=C1Cl,5294-61-1,PGTUOOFJGHAMOZ-UHFFFAOYSA-N,"InChI=1/C16H15ClN2O3/c17-12-8-4-5-9-13(12)18-16(22)19-14(15(20)21)10-11-6-2-1-3-7-11/h1-9,14H,10H2,(H,20,21)(H2,18,19,22)
",N-{[(2-Chlorophenyl)imino](hydroxy)methyl}phenylalanine
128554-52-9,CASRN,DTXSID5052670,"N,N'-(Benzene-1,3-diyldimethanediyl)bis(12-hydroxyoctadecanamide)",CCCCCCC(O)CCCCCCCCCCC(=O)NCC1=CC(CNC(=O)CCCCCCCCCCC(O)CCCCCC)=CC=C1,128554-52-9,NOWNHFCLWUPOCO-UHFFFAOYSA-N,"InChI=1/C44H80N2O4/c1-3-5-7-21-30-41(47)32-23-17-13-9-11-15-19-25-34-43(49)45-37-39-28-27-29-40(36-39)38-46-44(50)35-26-20-16-12-10-14-18-24-33-42(48)31-22-8-6-4-2/h27-29,36,41-42,47-48H,3-26,30-35,37-38H2,1-2H3,(H,45,49)(H,46,50)
","N,N'-[1,3-Phenylenebis(methylene)]bis(12-hydroxyoctadecanamide)"
149-30-4,CASRN,DTXSID1020807,2-Mercaptobenzothiazole,SC1=NC2=C(S1)C=CC=C2,149-30-4,YXIWHUQXZSMYRE-UHFFFAOYSA-N,"InChI=1S/C7H5NS2/c9-7-8-5-3-1-2-4-6(5)10-7/h1-4H,(H,8,9)
","1,3-Benzothiazole-2-thiol"
71077-31-1,CASRN,DTXSID70867985,"4,8-Dimethyl-4,9-decadienal",CC(CCC=C(C)CCC=O)C=C,71077-31-1,QVEOSYKPYFNQAZ-UHFFFAOYSA-N,"InChI=1/C12H20O/c1-4-11(2)7-5-8-12(3)9-6-10-13/h4,8,10-11H,1,5-7,9H2,2-3H3
","4,8-Dimethyldeca-4,9-dienal"
65996-92-1,CASRN,DTXSID6028284,"Distillates, coal tar",N/A,65996-92-1,N/A,N/A,N/A
3775-90-4,CASRN,DTXSID6044931,2-(tert-Butylamino)ethyl 2-methylprop-2-enoate,CC(=C)C(=O)OCCNC(C)(C)C,3775-90-4,BEWCNXNIQCLWHP-UHFFFAOYSA-N,"InChI=1S/C10H19NO2/c1-8(2)9(12)13-7-6-11-10(3,4)5/h11H,1,6-7H2,2-5H3
",2-(tert-Butylamino)ethyl 2-methylprop-2-enoate
101-68-8,CASRN,DTXSID7025180,"4,4'-Diphenylmethane diisocyanate",O=C=NC1=CC=C(CC2=CC=C(C=C2)N=C=O)C=C1,101-68-8,UPMLOUAZCHDJJD-UHFFFAOYSA-N,"InChI=1S/C15H10N2O2/c18-10-16-14-5-1-12(2-6-14)9-13-3-7-15(8-4-13)17-11-19/h1-8H,9H2
","1,1'-Methylenebis(4-isocyanatobenzene)"
03-07-7446,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
547-67-1,CASRN,DTXSID5060277,"Nickel, [ethanedioato(2-)-.kappa.O1,.kappa.O2]-",[Ni++].[O-]C(=O)C([O-])=O,547-67-1,DOLZKNFSRCEOFV-UHFFFAOYSA-L,"InChI=1S/C2H2O4.Ni/c3-1(4)2(5)6;/h(H,3,4)(H,5,6);/q;+2/p-2
",Nickel(2+) ethanedioate
68131-40-8,CASRN,DTXSID3034325,C11-15-Secondary alcohols ethoxylated,N/A,68131-40-8,N/A,N/A,N/A
142-90-5,CASRN,DTXSID4027103,Dodecyl 2-methylacrylate,CCCCCCCCCCCCOC(=O)C(C)=C,142-90-5,GMSCBRSQMRDRCD-UHFFFAOYSA-N,"InChI=1S/C16H30O2/c1-4-5-6-7-8-9-10-11-12-13-14-18-16(17)15(2)3/h2,4-14H2,1,3H3
",Dodecyl 2-methylprop-2-enoate
917-61-3,CASRN,DTXSID2061274,"Cyanic acid, sodium salt",[Na+].[O-]C#N,917-61-3,ZVCDLGYNFYZZOK-UHFFFAOYSA-M,"InChI=1S/CHNO.Na/c2-1-3;/h3H;/q;+1/p-1
",Sodium cyanate
91053-00-8,CASRN,DTXSID501045020,"Hydrocarbons, C4, 1,3-butadiene-free, polymd., tetraisobutylene fraction",N/A,91053-00-8,N/A,N/A,N/A
109-28-4,CASRN,DTXSID10873803,N-[3-(Dimethylamino)propyl]oleamide,CCCCCCCC\C=C/CCCCCCCC(=O)NCCCN(C)C,109-28-4,UCWYGNTYSWIDSW-QXMHVHEDSA-N,"InChI=1S/C23H46N2O/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-23(26)24-21-19-22-25(2)3/h11-12H,4-10,13-22H2,1-3H3,(H,24,26)/b12-11-
",(9Z)-N-[3-(Dimethylamino)propyl]octadec-9-enamide
7803-49-8,CASRN,DTXSID7041043,Hydroxylamine,NO,7803-49-8,AVXURJPOCDRRFD-UHFFFAOYSA-N,"InChI=1S/H3NO/c1-2/h2H,1H2
",Hydroxylamine
02-06-7789,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
04-07-2643,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
88-74-4,CASRN,DTXSID1025726,2-Nitrobenzenamine,NC1=CC=CC=C1[N+]([O-])=O,88-74-4,DPJCXCZTLWNFOH-UHFFFAOYSA-N,"InChI=1S/C6H6N2O2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,7H2
",2-Nitroaniline
50925-66-1,CASRN,DTXSID20885937,"Chromium chloride, basic",Cl.[Cr],50925-66-1,YECBRSTWAYLPIM-UHFFFAOYSA-N,"InChI=1S/ClH.Cr/h1H;
",Chromium--hydrogen chloride (1/1)
68187-76-8,CASRN,DTXSID4028414,"Castor oil, sulfated, sodium salt",N/A,68187-76-8,N/A,N/A,N/A
68911-83-1,CASRN,DTXSID30101458,"Fatty acids, tall-oil, reaction products with formaldehyde and N1-(9Z)-9-octadecen-1-yl-1,3-propanediamine",N/A,68911-83-1,N/A,N/A,N/A
108-05-4,CASRN,DTXSID3021431,Vinyl acetate,CC(=O)OC=C,108-05-4,XTXRWKRVRITETP-UHFFFAOYSA-N,"InChI=1S/C4H6O2/c1-3-6-4(2)5/h3H,1H2,2H3
",Ethenyl acetate
89-57-6,CASRN,DTXSID5024506,5-Aminosalicylic acid,NC1=CC=C(O)C(=C1)C(O)=O,89-57-6,KBOPZPXVLCULAV-UHFFFAOYSA-N,"InChI=1S/C7H7NO3/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,9H,8H2,(H,10,11)
",5-Amino-2-hydroxybenzoic acid
3173-72-6,CASRN,DTXSID8040145,"1,5-Naphthalene diisocyanate",O=C=NC1=CC=CC2=C(C=CC=C12)N=C=O,3173-72-6,SBJCUZQNHOLYMD-UHFFFAOYSA-N,"InChI=1S/C12H6N2O2/c15-7-13-11-5-1-3-9-10(11)4-2-6-12(9)14-8-16/h1-6H
","1,5-Diisocyanatonaphthalene"
1261971-42-9,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35948-25-5,CASRN,DTXSID6044563,"6H-Dibenzo[c,e][1,2]oxaphosphinine 6-oxide",O=P1OC2=C(C=CC=C2)C2=C1C=CC=C2,35948-25-5,VBQRUYIOTHNGOP-UHFFFAOYSA-N,"InChI=1S/C12H9O2P/c13-15-12-8-4-2-6-10(12)9-5-1-3-7-11(9)14-15/h1-8,15H
","6H-6lambda~5~-Dibenzo[c,e][1,2]oxaphosphinin-6-one"
126-86-3,CASRN,DTXSID7027041,"2,4,7,9-Tetramethyl-5-decyne-4,7-diol",CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,126-86-3,LXOFYPKXCSULTL-UHFFFAOYSA-N,"InChI=1/C14H26O2/c1-11(2)9-13(5,15)7-8-14(6,16)10-12(3)4/h11-12,15-16H,9-10H2,1-6H3
","2,4,7,9-Tetramethyldec-5-yne-4,7-diol"
13014-18-1,CASRN,DTXSID3025839,"2,4-Dichloro-1-(trichloromethyl)benzene",ClC1=CC(Cl)=C(C=C1)C(Cl)(Cl)Cl,13014-18-1,KZSNBJMYJWDVTK-UHFFFAOYSA-N,"InChI=1S/C7H3Cl5/c8-4-1-2-5(6(9)3-4)7(10,11)12/h1-3H
","2,4-Dichloro-1-(trichloromethyl)benzene"
92128-22-8,CASRN,DTXSID201036597,"Fatty acids, tall-oil, compds. with N-(3-(dimethylamino)propyl)tall-oil amides",N/A,92128-22-8,N/A,N/A,N/A
30772-79-3,CASRN,DTXSID0051990,"Octahydro-4,7-Methano-1H-indenecarboxaldehyde",N/A,30772-79-3,N/A,N/A,N/A
1383692-20-3,CASRN,DTXSID601035915,"1-[(Difluoromethyl)sulfonyl]-3-(4,6-dimethoxy-1,3,5-triazin-2-yl)-7-fluoro-1H-indol-2-ol",COC1=NC(=NC(OC)=N1)C1=C(O)N(C2=C(F)C=CC=C12)S(=O)(=O)C(F)F,1383692-20-3,HHKJGYRGHDZKKW-UHFFFAOYSA-N,"InChI=1S/C14H11F3N4O5S/c1-25-13-18-10(19-14(20-13)26-2)8-6-4-3-5-7(15)9(6)21(11(8)22)27(23,24)12(16)17/h3-5,12,22H,1-2H3
",N/A
144086-03-3,CASRN,DTXSID401092947,"2-Propenoic acid, polymer with oxirane and 1,2,3-propanetriol",N/A,144086-03-3,N/A,N/A,N/A
538-75-0,CASRN,DTXSID1023817,Dicyclohexylcarbodiimide,C1CCC(CC1)N=C=NC1CCCCC1,538-75-0,QOSSAOTZNIDXMA-UHFFFAOYSA-N,"InChI=1S/C13H22N2/c1-3-7-12(8-4-1)14-11-15-13-9-5-2-6-10-13/h12-13H,1-10H2
","N,N'-Dicyclohexylmethanediimine"
68391-11-7,CASRN,DTXSID4028462,"Pyridine, alkyl derivs.",N/A,68391-11-7,N/A,N/A,N/A
99811-75-3,CASRN,DTXSID201036680,"Juniper, Juniperus mexicana, ext., epoxidized",N/A,99811-75-3,N/A,N/A,N/A
1689576-41-7,CASRN,DTXSID801073688,"Cyclododecanone, reaction products with cyclized 3-chloro-2-methyl-1-propene",N/A,1689576-41-7,N/A,N/A,N/A
1383706-71-5,CASRN,DTXSID201019563,"3-(4,6-Dimethoxy-1,3,5-triazin-2-yl)-7-fluoroindolin-2-one",COC1=NC(=NC(OC)=N1)C1C(=O)NC2=C1C=CC=C2F,1383706-71-5,OMZXPZMWBLROGQ-UHFFFAOYSA-N,"InChI=1/C13H11FN4O3/c1-20-12-16-10(17-13(18-12)21-2)8-6-4-3-5-7(14)9(6)15-11(8)19/h3-5,8H,1-2H3,(H,15,19)
","3-(4,6-Dimethoxy-1,3,5-triazin-2-yl)-7-fluoro-1,3-dihydro-2H-indol-2-one"
106-50-3,CASRN,DTXSID9021138,"1,4-Benzenediamine",NC1=CC=C(N)C=C1,106-50-3,CBCKQZAAMUWICA-UHFFFAOYSA-N,"InChI=1S/C6H8N2/c7-5-1-2-6(8)4-3-5/h1-4H,7-8H2
","Benzene-1,4-diamine"
160194-28-5,CASRN,DTXSID60700211,Triethyl{[1-(triethylsilyl)but-3-yn-1-yl]oxy}silane,CC[Si](CC)(CC)OC(CC#C)[Si](CC)(CC)CC,160194-28-5,IKKJQPSGUKHHKU-UHFFFAOYSA-N,"InChI=1S/C16H34OSi2/c1-8-15-16(18(9-2,10-3)11-4)17-19(12-5,13-6)14-7/h1,16H,9-15H2,2-7H3
",Triethyl{[1-(triethylsilyl)but-3-yn-1-yl]oxy}silane
43011-20-7,CASRN,DTXSID70962848,"1,3-Dioxo-1,3-dihydro-2-benzofuran-5-carboxylic acid--ethane-1,2-diol (1/1)",OCCO.OC(=O)C1=CC2=C(C=C1)C(=O)OC2=O,43011-20-7,NSAFGSKTIIFYHE-UHFFFAOYSA-N,"InChI=1S/C9H4O5.C2H6O2/c10-7(11)4-1-2-5-6(3-4)9(13)14-8(5)12;3-1-2-4/h1-3H,(H,10,11);3-4H,1-2H2
","1,3-Dioxo-1,3-dihydro-2-benzofuran-5-carboxylic acid--ethane-1,2-diol (1/1)"
883233-93-0,CASRN,DTXSID401075032,"1-Tetradecene, polymer with 1-dodecene, distn. residues, hydrogenated, C24-84 fraction",N/A,883233-93-0,N/A,N/A,N/A
100-44-7,CASRN,DTXSID0020153,Benzyl chloride,ClCC1=CC=CC=C1,100-44-7,KCXMKQUNVWSEMD-UHFFFAOYSA-N,"InChI=1S/C7H7Cl/c8-6-7-4-2-1-3-5-7/h1-5H,6H2
",(Chloromethyl)benzene
75330-75-5,CASRN,DTXSID5020784,Lovastatin,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,75330-75-5,PCZOHLXUXFIOCF-BXMDZJJMSA-N,"InChI=1S/C24H36O5/c1-5-15(3)24(27)29-21-11-14(2)10-17-7-6-16(4)20(23(17)21)9-8-19-12-18(25)13-22(26)28-19/h6-7,10,14-16,18-21,23,25H,5,8-9,11-13H2,1-4H3/t14-,15-,16-,18+,19+,20-,21-,23-/m0/s1
","(1S,3R,7S,8S,8aR)-8-{2-[(2R,4R)-4-Hydroxy-6-oxooxan-2-yl]ethyl}-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl (2S)-2-methylbutanoate"
97-53-0,CASRN,DTXSID9020617,Eugenol,COC1=C(O)C=CC(CC=C)=C1,97-53-0,RRAFCDWBNXTKKO-UHFFFAOYSA-N,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3
",2-Methoxy-4-(prop-2-en-1-yl)phenol
1934-75-4,CASRN,DTXSID4049404,"Cyanamide,cyano-,sodium salt",[Na+].N#C[N-]C#N,1934-75-4,IXBPPZBJIFNGJJ-UHFFFAOYSA-N,"InChI=1S/C2N3.Na/c3-1-5-2-4;/q-1;+1
",N/A
116313-85-0,CASRN,DTXSID60151345,"3,4-Dihydroxy-5-nitrobenzaldehyde",OC1=CC(C=O)=CC(=C1O)[N+]([O-])=O,116313-85-0,BBFJODMCHICIAA-UHFFFAOYSA-N,"InChI=1S/C7H5NO5/c9-3-4-1-5(8(12)13)7(11)6(10)2-4/h1-3,10-11H
","3,4-Dihydroxy-5-nitrobenzaldehyde"
02-04-6628,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1220100-43-5,CASRN,DTXSID20893411,"N,N'-bis(2-hydroxy-6,6,7,7-tetrafluoro-4-oxaheptyl)tetramethylethylenediaminium chloride",[Cl-].[Cl-].C[N+](C)(CC[N+](C)(C)CC(O)COCC(F)(F)C(F)F)CC(O)COCC(F)(F)C(F)F,1220100-43-5,YOUIINCKRXWFQD-UHFFFAOYSA-L,"InChI=1/C18H34F8N2O4.2ClH/c1-27(2,7-13(29)9-31-11-17(23,24)15(19)20)5-6-28(3,4)8-14(30)10-32-12-18(25,26)16(21)22;;/h13-16,29-30H,5-12H2,1-4H3;2*1H/q+2;;/p-2
","N~1~,N~2~-Bis[2-hydroxy-3-(2,2,3,3-tetrafluoropropoxy)propyl]-N~1~,N~1~,N~2~,N~2~-tetramethylethane-1,2-bis(aminium) dichloride"
154825-97-5,CASRN,DTXSID80394676,"METHYL 2-(4-BROMOPHENYL)-2,2-DIMETHYLACETATE",COC(=O)C(C)(C)C1=CC=C(Br)C=C1,154825-97-5,JTYDXPPFLQSEAQ-UHFFFAOYSA-N,"InChI=1S/C11H13BrO2/c1-11(2,10(13)14-3)8-4-6-9(12)7-5-8/h4-7H,1-3H3
",Methyl 2-(4-bromophenyl)-2-methylpropanoate
1393571-43-1,CASRN,DTXSID701035920,"Fatty acids, tall-oil, reaction products with Fatty acids C16-C18 and C18-unsatd, branched and linear, Diethylenetriamine and Citric acid",N/A,1393571-43-1,N/A,N/A,N/A
1663-39-4,CASRN,DTXSID8029652,tert-Butyl acrylate,CC(C)(C)OC(=O)C=C,1663-39-4,ISXSCDLOGDJUNJ-UHFFFAOYSA-N,"InChI=1S/C7H12O2/c1-5-6(8)9-7(2,3)4/h5H,1H2,2-4H3
",tert-Butyl prop-2-enoate
4180-23-8,CASRN,DTXSID9020087,(E)-Anethole,COC1=CC=C(\C=C\C)C=C1,4180-23-8,RUVINXPYWBROJD-ONEGZZNKSA-N,"InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3-8H,1-2H3/b4-3+
",1-Methoxy-4-[(1E)-prop-1-en-1-yl]benzene
1119-86-4,CASRN,DTXSID601009388,"1,2-Decanediol",CCCCCCCCC(O)CO,1119-86-4,YSRSBDQINUMTIF-UHFFFAOYSA-N,"InChI=1/C10H22O2/c1-2-3-4-5-6-7-8-10(12)9-11/h10-12H,2-9H2,1H3
","Decane-1,2-diol"
37439-34-2,CASRN,DTXSID9027994,"Sodium 3,5,6-trichloropyridin-2-olate",[Na+].[O-]C1=C(Cl)C=C(Cl)C(Cl)=N1,37439-34-2,JAWYJCBOOSFRKD-UHFFFAOYSA-M,"InChI=1S/C5H2Cl3NO.Na/c6-2-1-3(7)5(10)9-4(2)8;/h1H,(H,9,10);/q;+1/p-1
","Sodium 3,5,6-trichloropyridin-2-olate"
68988-22-7,CASRN,DTXSID6028945,"1,4-Benzenedicarboxylic acid, dimethyl ester, manuf. of, by-products from",N/A,68988-22-7,N/A,N/A,N/A
96-32-2,CASRN,DTXSID7052737,Methyl bromoacetate,COC(=O)CBr,96-32-2,YDCHPLOFQATIDS-UHFFFAOYSA-N,"InChI=1S/C3H5BrO2/c1-6-3(5)2-4/h2H2,1H3
",Methyl bromoacetate
16652-76-9,CASRN,DTXSID10937212,4-Methylbenzene-1-sulfonic acid--benzyl valinate (1/1),CC1=CC=C(C=C1)S(O)(=O)=O.[H][C@](N)(C(C)C)C(=O)OCC1=CC=CC=C1,16652-76-9,QWUQVUDPBXFOKF-MERQFXBCSA-N,"InChI=1S/C12H17NO2.C7H8O3S/c1-9(2)11(13)12(14)15-8-10-6-4-3-5-7-10;1-6-2-4-7(5-3-6)11(8,9)10/h3-7,9,11H,8,13H2,1-2H3;2-5H,1H3,(H,8,9,10)/t11-;/m0./s1
",4-Methylbenzene-1-sulfonic acid--benzyl L-valinate (1/1)
101-54-2,CASRN,DTXSID7025895,"N-Phenyl-1,4-benzenediamine",NC1=CC=C(NC2=CC=CC=C2)C=C1,101-54-2,ATGUVEKSASEFFO-UHFFFAOYSA-N,"InChI=1S/C12H12N2/c13-10-6-8-12(9-7-10)14-11-4-2-1-3-5-11/h1-9,14H,13H2
","N~1~-Phenylbenzene-1,4-diamine"
13762-14-6,CASRN,DTXSID00893939,Cobalt molybdate(VI) (CoMoO4),[O--].[O--].[O--].[O--].[Co++].[Mo+6],13762-14-6,UJDGMUAGDHSLPA-UHFFFAOYSA-N,"InChI=1S/Co.Mo.4O/q+2;+6;4*-2
",Cobalt(2+) molybdenum(6+) oxide (1/1/4)
1290049-56-7,CASRN,DTXSID601018212,"Amines, N-(C16-18 (even numbered) and C18-unsatd. alkyl) trimethylenedi-, ethoxylated(NLP)",N/A,1290049-56-7,N/A,N/A,N/A
137398-54-0,CASRN,DTXSID101035910,"Reaction mass of O,O'-diisopropyl (pentathio)dithioformate and O,O'-diisopropyl (trithio)dithioformate and O,O'-diisopropyl (tetrathio)dithioformate",N/A,137398-54-0,N/A,N/A,N/A
108-42-9,CASRN,DTXSID0024761,3-Chloroaniline,NC1=CC(Cl)=CC=C1,108-42-9,PNPCRKVUWYDDST-UHFFFAOYSA-N,"InChI=1S/C6H6ClN/c7-5-2-1-3-6(8)4-5/h1-4H,8H2
",3-Chloroaniline
100-68-5,CASRN,DTXSID8059217,"Benzene, (methylthio)-",CSC1=CC=CC=C1,100-68-5,HNKJADCVZUBCPG-UHFFFAOYSA-N,"InChI=1S/C7H8S/c1-8-7-5-3-2-4-6-7/h2-6H,1H3
",(Methylsulfanyl)benzene
53146-45-5,CASRN,DTXSID30550043,1-Butoxy-3-[(prop-2-en-1-yl)oxy]propan-2-ol,CCCCOCC(O)COCC=C,53146-45-5,DUHBCTOSRLCNDL-UHFFFAOYSA-N,"InChI=1S/C10H20O3/c1-3-5-7-13-9-10(11)8-12-6-4-2/h4,10-11H,2-3,5-9H2,1H3
",1-Butoxy-3-[(prop-2-en-1-yl)oxy]propan-2-ol
109-01-3,CASRN,DTXSID4021898,1-Methylpiperazine,CN1CCNCC1,109-01-3,PVOAHINGSUIXLS-UHFFFAOYSA-N,"InChI=1S/C5H12N2/c1-7-4-2-6-3-5-7/h6H,2-5H2,1H3
",1-Methylpiperazine
61789-85-3,CASRN,DTXSID5028083,"Sulfonic acids, petroleum",N/A,61789-85-3,N/A,N/A,N/A
